age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Local-gov,169652.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,,Male,0.0,1669.0,55.0,United-States,<=50K
19,Private,235732.0,11th,7.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,,,<=50K
32,Private,217460.0,9th,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,50.0,United-States,<=50K
22,Private,112693.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,,<=50K
23,Private,45834.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
50,Private,,HS-grad,9.0,Married-spouse-absent,,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
29,Private,133937.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K
47,Private,67716.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
31,Local-gov,224234.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
56,Local-gov,,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,
30,Private,131588.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Female,0.0,0.0,,United-States,<=50K
22,Private,105043.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
42,Local-gov,277256.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
29,Private,243660.0,HS-grad,9.0,,Machine-op-inspct,Husband,White,Male,0.0,,50.0,United-States,>50K
33,,304833.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
43,Federal-gov,195385.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,
19,Private,181572.0,Some-college,,Never-married,Adm-clerical,Own-child,,Male,0.0,0.0,40.0,,
39,Self-emp-not-inc,122852.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,,0.0,0.0,45.0,United-States,>50K
30,Private,241583.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,<=50K
32,,286101.0,,9.0,Never-married,Transport-moving,Unmarried,Black,Female,0.0,0.0,37.0,United-States,<=50K
31,Private,117028.0,11th,7.0,,,Own-child,White,Male,0.0,0.0,30.0,Poland,<=50K
24,Private,100321.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,0.0,45.0,United-States,<=50K
,Private,235485.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
28,Private,124685.0,,10.0,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,,0.0,55.0,,
24,Local-gov,34246.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,,United-States,<=50K
25,Private,124111.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,,United-States,<=50K
20,,187149.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
54,Local-gov,287831.0,Some-college,10.0,Married-civ-spouse,,Wife,,Female,,0.0,55.0,United-States,>50K
38,Private,87282.0,Assoc-voc,11.0,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K
21,Private,22149.0,HS-grad,9.0,Never-married,Other-service,,,Male,0.0,0.0,30.0,United-States,
,Self-emp-not-inc,22245.0,HS-grad,9.0,,Exec-managerial,Husband,White,,0.0,0.0,50.0,United-States,<=50K
42,Private,208068.0,Bachelors,13.0,Married-civ-spouse,,Husband,Other,Male,7298.0,0.0,40.0,Mexico,>50K
,Private,230054.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
22,Private,24008.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
41,Private,444743.0,HS-grad,9.0,Divorced,,Unmarried,White,,,,40.0,United-States,<=50K
46,Private,116789.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
53,Self-emp-inc,94214.0,Prof-school,15.0,,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298.0,0.0,50.0,Thailand,>50K
21,Private,33616.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25.0,United-States,
44,Self-emp-not-inc,194636.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,3137.0,0.0,50.0,United-States,<=50K
21,Private,243842.0,HS-grad,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44,State-gov,195212.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,52.0,United-States,<=50K
34,Self-emp-not-inc,33442.0,Assoc-voc,11.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
50,Private,217083.0,HS-grad,9.0,,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
42,State-gov,345969.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,>50K
39,Private,182189.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,1887.0,65.0,United-States,
27,Local-gov,229223.0,Some-college,,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K
35,Self-emp-not-inc,350247.0,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,,50.0,United-States,>50K
48,Private,183000.0,Some-college,10.0,Married-civ-spouse,Other-service,,Black,,0.0,0.0,40.0,United-States,>50K
25,Private,55718.0,Some-college,,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
32,Private,62374.0,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,,White,Male,0.0,0.0,40.0,United-States,<=50K
31,Private,201156.0,Some-college,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,55.0,United-States,>50K
43,Private,298161.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,,,Nicaragua,<=50K
31,State-gov,190027.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Female,,,40.0,United-States,
42,Private,194636.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41,Private,,10th,6.0,Divorced,Handlers-cleaners,Unmarried,White,,0.0,0.0,40.0,United-States,<=50K
76,Private,84428.0,Some-college,10.0,Widowed,Sales,,Asian-Pac-Islander,Female,2062.0,,37.0,United-States,
35,Private,92440.0,,,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,,>50K
28,Private,282389.0,HS-grad,,Never-married,Transport-moving,Not-in-family,,Male,,0.0,60.0,United-States,<=50K
40,,355856.0,Bachelors,13.0,,Exec-managerial,,,Male,,,40.0,United-States,<=50K
31,Private,341632.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,46.0,,<=50K
30,Private,329425.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,48.0,United-States,<=50K
43,Private,244172.0,HS-grad,9.0,Separated,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,Mexico,<=50K
41,Private,112763.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,,,United-States,<=50K
40,Private,198692.0,Some-college,,Married-civ-spouse,Adm-clerical,,White,Male,5178.0,0.0,60.0,United-States,>50K
,Private,34019.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
,Private,,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,,35.0,United-States,<=50K
30,Local-gov,,Some-college,10.0,,Protective-serv,,Black,Male,0.0,1974.0,,United-States,<=50K
42,Local-gov,55363.0,,14.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,55.0,,>50K
23,State-gov,56402.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,United-States,<=50K
59,Private,277034.0,,9.0,,Tech-support,Unmarried,,Male,,,60.0,United-States,>50K
,Federal-gov,105119.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,,Some-college,10.0,Divorced,Transport-moving,Own-child,,Male,0.0,1380.0,40.0,United-States,<=50K
45,Private,223999.0,,5.0,Married-civ-spouse,Other-service,Husband,,Male,,1848.0,40.0,United-States,>50K
39,Private,106838.0,Some-college,,Married-civ-spouse,Sales,Husband,White,Male,4386.0,,45.0,United-States,
50,Private,34067.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,50.0,United-States,>50K
24,Private,200679.0,HS-grad,9.0,,Farming-fishing,Own-child,Black,Male,,,50.0,United-States,
60,Private,290922.0,HS-grad,,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,27.0,United-States,
20,Private,163870.0,,,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
42,Private,201785.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
66,Private,116468.0,Masters,14.0,Married-civ-spouse,Prof-specialty,,,Male,2936.0,0.0,20.0,United-States,<=50K
33,Private,382764.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28,Private,52603.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
28,State-gov,277635.0,,10.0,Never-married,Adm-clerical,Not-in-family,,Female,0.0,0.0,,United-States,<=50K
24,Private,224785.0,Bachelors,13.0,Never-married,Sales,,White,Male,0.0,1876.0,65.0,,<=50K
35,Private,178322.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,,United-States,
43,Private,175943.0,HS-grad,9.0,Married-civ-spouse,Sales,Other-relative,White,Female,0.0,0.0,20.0,United-States,<=50K
,Federal-gov,355918.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
17,Private,347000.0,12th,8.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,,12.0,United-States,<=50K
32,,252646.0,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,,>50K
52,Self-emp-inc,210736.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
,Private,366876.0,HS-grad,9.0,Married-civ-spouse,,,White,Male,0.0,,40.0,United-States,<=50K
49,Private,240859.0,,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Cuba,<=50K
31,Private,87891.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
39,Private,,HS-grad,9.0,,,Husband,White,Male,0.0,0.0,,United-States,<=50K
,Private,34446.0,,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35,,,Some-college,10.0,Divorced,,Unmarried,White,Female,,0.0,40.0,United-States,
27,Private,153805.0,Some-college,,Never-married,Craft-repair,Unmarried,Other,Male,0.0,0.0,45.0,Ecuador,<=50K
,Private,,Masters,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,1669.0,40.0,United-States,<=50K
35,Private,123606.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23,Private,246965.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40.0,,
30,Self-emp-not-inc,148959.0,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,
49,Private,43910.0,HS-grad,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,30.0,United-States,
,,153832.0,Assoc-voc,,Never-married,Other-service,,White,Male,0.0,0.0,35.0,United-States,<=50K
56,Self-emp-inc,119891.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,,United-States,<=50K
24,Private,179627.0,HS-grad,,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,104892.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,,2829.0,0.0,40.0,United-States,<=50K
43,Private,245937.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
49,Private,124672.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,40.0,United-States,>50K
,Private,,HS-grad,9.0,,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,,<=50K
36,Self-emp-not-inc,136028.0,9th,5.0,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,30.0,United-States,<=50K
,Private,110408.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
36,Private,262688.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,Black,Male,7688.0,0.0,50.0,United-States,>50K
27,Private,390657.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,,United-States,<=50K
40,,196344.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,1887.0,45.0,United-States,>50K
,Private,72887.0,HS-grad,,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
20,Private,218343.0,HS-grad,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
43,Private,38946.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,,0.0,50.0,United-States,>50K
42,Self-emp-inc,443508.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,,Male,0.0,0.0,45.0,,>50K
34,Private,69727.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,,<=50K
51,Private,90363.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,,White,Male,15024.0,0.0,40.0,United-States,>50K
38,Private,229015.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,United-States,>50K
47,Local-gov,166863.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,,>50K
31,Private,122609.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,,<=50K
54,,129432.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States,>50K
40,Private,219266.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,,,0.0,50.0,United-States,>50K
40,Private,96509.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,>50K
25,Private,330850.0,HS-grad,,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
32,Private,164243.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
40,Private,,10th,6.0,Divorced,Machine-op-inspct,,Black,Female,0.0,,40.0,United-States,<=50K
48,Self-emp-inc,103713.0,,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,Self-emp-not-inc,27539.0,Some-college,10.0,,Farming-fishing,Husband,White,Male,7688.0,,40.0,United-States,>50K
25,Private,66935.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
32,Private,32406.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
50,Private,138944.0,Bachelors,13.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,60.0,United-States,<=50K
34,Private,263908.0,Some-college,10.0,,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
23,Private,155919.0,9th,5.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,<=50K
53,Private,,11th,7.0,Divorced,Other-service,Unmarried,White,,,0.0,40.0,United-States,<=50K
19,Private,,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
53,,200190.0,Some-college,10.0,Divorced,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,>50K
,Private,183611.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Unmarried,White,,0.0,0.0,55.0,Germany,<=50K
29,Private,308136.0,,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,
34,Private,81206.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
47,Self-emp-not-inc,249585.0,,10.0,,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
21,Private,98678.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,,United-States,<=50K
53,Private,187356.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,66.0,United-States,<=50K
41,Private,279297.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Female,0.0,0.0,60.0,United-States,<=50K
46,Federal-gov,207022.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K
38,Private,164050.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
45,Private,94809.0,Some-college,10.0,Married-spouse-absent,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,United-States,<=50K
23,Private,103277.0,Some-college,10.0,Divorced,Other-service,Own-child,White,Female,0.0,0.0,24.0,United-States,<=50K
18,,123343.0,11th,7.0,Never-married,,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
,Private,119170.0,Some-college,10.0,,Tech-support,Unmarried,White,,0.0,0.0,40.0,United-States,<=50K
43,Private,171841.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
28,Private,181466.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,,HS-grad,9.0,Divorced,,,White,Female,0.0,0.0,75.0,United-States,<=50K
65,Private,105116.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,,Female,2346.0,,40.0,,<=50K
30,Private,159323.0,Some-college,,Divorced,Sales,Unmarried,White,Female,0.0,0.0,65.0,Canada,<=50K
24,Private,82804.0,,9.0,Never-married,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
28,Private,216178.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,50.0,United-States,>50K
43,Federal-gov,211450.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
33,Self-emp-not-inc,359428.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
54,Private,144586.0,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,Female,,0.0,40.0,United-States,>50K
52,Private,174421.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,32.0,United-States,<=50K
36,Private,248708.0,Assoc-acdm,12.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46,Private,459189.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,1902.0,50.0,United-States,>50K
30,Private,368570.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
32,Private,160594.0,,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,1564.0,,United-States,>50K
,Self-emp-inc,373593.0,Masters,14.0,,Exec-managerial,Husband,White,Male,0.0,1977.0,,Italy,>50K
37,Private,183800.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,50.0,United-States,>50K
44,Private,205474.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
47,Self-emp-inc,96798.0,,9.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,80.0,United-States,>50K
41,Local-gov,74581.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,,65.0,United-States,<=50K
57,Private,548256.0,12th,8.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,
28,Private,139903.0,Bachelors,13.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
36,Private,112497.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,,<=50K
46,Private,119939.0,11th,7.0,Married-civ-spouse,Craft-repair,,White,Male,0.0,0.0,40.0,United-States,<=50K
36,Federal-gov,233955.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,,United-States,
35,Self-emp-not-inc,32528.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
,Private,208431.0,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,32.0,United-States,<=50K
67,Private,162009.0,10th,6.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,16.0,United-States,<=50K
48,Private,265083.0,10th,6.0,Divorced,Sales,Not-in-family,,Female,0.0,0.0,38.0,United-States,<=50K
59,Self-emp-inc,165695.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,>50K
35,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,0.0,55.0,United-States,<=50K
25,Self-emp-not-inc,114483.0,,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
44,Private,33895.0,,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
17,Private,242718.0,,7.0,Never-married,,Own-child,White,Male,0.0,0.0,12.0,United-States,<=50K
33,Private,176711.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
27,Private,62737.0,,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
